id,Languages_Spoken
50358,Lahnda;Swahili;Turkish;English;Spanish;Marathi;Hindi;Russian;Vietnamese;Scala;Amharic;German;Arabic
50359,Lahnda;English;Spanish
50360,Chinese;Spanish;Hindi
50361,Japanese;Somali;Swahili;Chinese;Spanish;Hindi
50362,Lahnda;Somali;English;Chinese;Spanish;Hindi;Amharic
50363,Japanese;Somali;Swahili;Kotlin;Hindi;French
50364,English;Spanish;Marathi;Hindi;Amharic
50365,Urdu;Japanese;Somali;Swahili;English;Chinese;Spanish;Kotlin;Japanese;Amharic
50366,Japanese;Somali;English;Spanish;Hindi;Russian;Amharic
50367,English;Spanish;Hindi
50368,Lahnda;English;Spanish;Marathi;Amharic
50369,Chinese;Spanish;Kotlin;Logu
50370,Japanese;Swahili;English;Chinese;Spanish;Hindi
50371,Lahnda;English;Chinese;Hindi;Amharic
50372,English;Chinese;Spanish;Marathi;Amharic
50373,Lahnda;Japanese;Somali;Turkish;Chinese;Hindi;Amharic
50374,Lahnda;English;Chinese;Spanish;Amharic;German
50375,English;Spanish;Hindi;Amharic
50376,English;Chinese;Spanish;Amharic
50377,Lahnda;Japanese;Somali;Chinese;Hindi;Amharic
50378,Urdu;Japanese;Somali;Swahili;English;Chinese;Spanish;Amharic
50379,Swahili;English;Spanish;Marathi;Amharic
50380,English;Spanish;Amharic;German
50381,Urdu;Lahnda;Japanese;Turkish;English
50382,Lahnda;Swahili;Turkish;Spanish;Logu
50383,English;Spanish;Marathi;Amharic;French
50384,Urdu;Somali;English;Chinese;Spanish;Hindi;Russian;Amharic
50385,Lahnda;Japanese;Somali;Hindi
50386,Swahili;Clojure;Scala
50387,Chinese;Hindi
50388,English;Spanish;Amharic
50389,Japanese;English;Spanish;Marathi;Hindi;Amharic
50390,Lahnda;English;Marathi;Logu
50391,Somali;Swahili;English;Hindi;German
50392,Lahnda;Swahili;Turkish;English;Chinese;Hindi
50393,Spanish;Hindi
50394,English;Spanish;Marathi;Russian;Amharic;German
50395,Lahnda;Vietnamese;Scala
50396,Lahnda;Japanese;Somali;English;Spanish;Marathi;Amharic
50397,Swahili;English;Spanish;Marathi;Hindi;Amharic;Arabic
50398,Urdu;Lahnda;Japanese;Somali;Swahili;English;Spanish;Hindi;Vietnamese;Logu;Amharic
50399,Lahnda;Japanese;Somali;Hindi;Scala;French
50400,English;Spanish;Amharic;German
50401,Lahnda;English;Spanish;Marathi;Amharic
50402,Lahnda;Somali;English;Chinese;Spanish;Hindi;Amharic
50403,Lahnda;Japanese;English;Chinese;Spanish;German
50404,Lahnda;Turkish;English;Spanish;Marathi;Hindi;Vietnamese;Amharic
50405,Urdu;Lahnda;Japanese;English;Spanish;Marathi;Amharic
50406,Lahnda;English;Spanish;Marathi;Amharic
50407,Turkish;Logu
50408,Lahnda;Somali;English;Chinese;Spanish;Marathi;German
50409,Swahili;English;Spanish;Amharic;French
50410,Swahili;Chinese;Spanish;Hindi
50411,Swahili;Spanish;Japanese;Hindi;German
50412,Turkish;German
50413,Somali;Swahili;English;Chinese;Spanish;Marathi;Russian;Amharic
50414,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic
50415,Hindi;Vietnamese;Amharic
50416,Lahnda;English;Chinese;Spanish;Amharic
50417,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic;Arabic
50418,Urdu;Japanese;Hindi
50419,Lahnda;English;Chinese;Spanish
50420,English;Spanish;Amharic;German;French
50421,Somali;Swahili;English;Spanish;Japanese;Hindi;Vietnamese;Amharic;And
50422,Japanese;Somali;Chinese;Spanish;Hindi;Russian;Scala;Amharic
50423,Lahnda;Somali;Swahili;English;Spanish;Marathi;Amharic;German;Arabic
50424,Japanese;Somali;Swahili;English;Chinese;Marathi;Hindi;Amharic
50425,English;Chinese;Japanese;French
50426,Lahnda;English;Chinese;Spanish;Hindi;Amharic
50427,Lahnda;Turkish;English;Spanish;Marathi;Amharic
50428,Swahili;English;Spanish;Amharic
50429,Lahnda;Swahili;English;Spanish;French
50430,Swahili;English;Spanish;Amharic;French
50431,Lahnda;Hindi;Amharic;Arabic
50432,Lahnda;Hindi;Amharic
50433,Chinese;Kotlin
50434,Lahnda;English;Chinese;Spanish;Kotlin;Amharic;German
50435,Lahnda;English;Chinese;Spanish;Amharic
50436,Lahnda;English;Spanish
50437,Somali;English;Chinese;Spanish;Hindi
50438,Lahnda;Swahili;English;Spanish;Marathi;Hindi;Logu;Amharic;German
50439,Lahnda;Swahili;English;Chinese;Kotlin;Amharic
50440,English;Chinese;Hindi
50441,Lahnda;Japanese;Somali;Chinese;Spanish;Hindi;Amharic;Arabic;French
50442,Lahnda;Japanese;Hindi;Logu
50443,Lahnda;Chew
50444,Lahnda;Japanese;Somali;Swahili;English;And
50445,Lahnda;Turkish;English;Chinese;Spanish;Amharic;German
50446,Swahili;English;Chinese;Spanish;Amharic
50447,Swahili;Amharic
50448,Urdu;Lahnda;Japanese;Somali;Turkish;Chinese;Spanish;Hindi;Amharic
50449,Swahili;English;Hindi;Amharic
50450,Lahnda;Japanese;Somali;English;Spanish;Hindi;Amharic
50451,Urdu;Lahnda;Japanese;English;Chinese;Spanish;Marathi;Hindi;Amharic
50452,English;Spanish;Marathi;Vietnamese;Amharic;German
50453,Lahnda;English;Chinese;Spanish;Hindi;Amharic
50454,Lahnda;English;Spanish
50455,English;Spanish;Japanese;And
50456,Japanese;Somali;Kotlin;Russian;Amharic
50457,English;Chinese;Spanish;Marathi;Amharic;German
50458,Urdu;Lahnda;Korean
50459,Lahnda;Somali;Swahili;Chinese;Spanish;Hindi
50460,Chinese;Amharic
50461,Swahili;Spanish;Amharic;German
50462,Lahnda;English;Marathi;German;French
50463,Hindi
50464,English;Spanish;German
50465,Japanese;English;Chinese;Spanish;Amharic;German
50466,Urdu;Japanese;Somali;Swahili;English;Spanish;Marathi;Amharic
50467,English;Chinese;Spanish;Hindi
50468,English;Spanish;Marathi;Amharic
50469,English;Chinese;Spanish;Amharic
50470,Japanese;English
50471,Lahnda;English;Chinese;Spanish;Kotlin;Amharic;German
50472,Lahnda;Swahili;English;Spanish;Hindi;Amharic
50473,Urdu;Japanese;Somali;Swahili;English;Vietnamese
50474,Lahnda;Somali;Swahili;Turkish;Hindi;Logu;French
50475,Swahili;English;Spanish;Amharic
50476,Turkish;English;Spanish;Kotlin;Hindi;Amharic;German
50477,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
50478,Turkish;Chinese;Kotlin;Hindi;Amharic
50479,English;Spanish;Marathi;Hindi;Amharic
50480,English;Chinese;Spanish;Russian;Amharic
50481,Lahnda;Turkish;Chinese;Kotlin;Logu
50482,Japanese;Somali;English;Chinese;Spanish;Kotlin;Japanese;Hindi;Amharic;French
50483,Japanese;Somali;Spanish;Marathi;Hindi;Vietnamese;German
50484,Lahnda;Chinese;Kotlin;Hindi
50485,Lahnda;Turkish;Chinese;Marathi;Hindi;Scala;Amharic
50486,Lahnda;Chinese;Hindi
50487,Chinese;Kotlin;Chew
50488,Somali;English;Chinese;Spanish;Hindi
50489,Lahnda;Swahili;English;Spanish;Amharic
50491,Urdu;Japanese;Chinese;Spanish;Kotlin;Hindi;German
50492,Lahnda;Japanese;Swahili;Hindi;Amharic;Korean
50493,Chinese;Hindi
50494,Japanese;Somali;Amharic
50495,Swahili;English;Spanish;Amharic;German;Arabic
50496,English;Spanish;Marathi;Amharic
50497,Lahnda;Swahili;Hindi;Amharic
50498,Somali;Hindi
50499,Swahili;English;Spanish;Amharic;Arabic
50500,English;Spanish
50501,Lahnda;Japanese;Somali;Turkish;English;Spanish;Marathi;Hindi;Amharic;Arabic
50502,Swahili;English;Spanish;Amharic
50503,Swahili;English;Chinese;Spanish;Hindi;Amharic
50504,Lahnda;English;Spanish;Marathi;Amharic
50505,Swahili;English;Spanish;Hindi;Amharic
50506,Lahnda;Chinese;Spanish;Kotlin;Hindi
50507,Swahili;English;Chinese;Spanish;Kotlin;Marathi;Amharic;German
50508,Lahnda;Somali;Hindi;French
50509,Swahili;German;French
50510,Japanese;Somali;English;Chinese;Amharic
50511,Swahili;English;Spanish;Amharic;German
50512,Lahnda;Somali;Swahili;Telugu;Turkish;English;Chinese;Spanish;Japanese;Marathi;Hindi;Amharic;Arabic
50513,Clojure;Chinese
50514,Lahnda;English;Spanish;Russian;Amharic;Arabic
50515,Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Hindi;Russian;Amharic;And
50516,Lahnda;English;Spanish;Marathi;Amharic
50517,English;Spanish;Marathi;Hindi;Vietnamese;Scala;Amharic
50518,Lahnda;English;Spanish;Hindi;Russian;German
50519,Swahili;English;Chinese;Spanish;Marathi;Hindi;Russian;Vietnamese;Amharic
50520,Lahnda;Somali;Swahili;Turkish;English;Chinese;Spanish
50521,Chinese;Scala;Amharic
50522,Swahili
50523,Lahnda;English;Spanish;Marathi;Hindi;Amharic
50524,Japanese;Somali;Logu;Amharic;Arabic
50525,English;Spanish;Marathi
50526,Lahnda;English;Chinese;Spanish;Kotlin;Hindi;German
50527,Lahnda;Swahili;English;Spanish;Marathi;Hindi;Vietnamese;Amharic;German
50528,Hindi
50529,Lahnda;Spanish;Kotlin;Hindi;Amharic
50530,Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Scala;Amharic
50531,Urdu;Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic;Arabic
50532,And
50533,Japanese;English;Spanish
50534,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Amharic
50535,Lahnda;Chinese;Spanish;Amharic;French
50536,English;Spanish;German
50537,Lahnda;English;Chinese;Spanish;Hindi;Bow
50538,English;Spanish;Marathi;Amharic
50539,Lahnda;Swahili;English;Spanish;Hindi;French
50540,Chinese
50541,Lahnda;Chinese;Kotlin;Amharic
50542,Swahili;English;Spanish;German
50543,Turkish;English;Spanish;Hindi;And
50544,Lahnda;Somali;English;Chinese;And
50545,Lahnda;English;Spanish;Marathi;Hindi;Amharic;And
50546,English;Chinese;Spanish;Japanese;Amharic;And;German
50547,Lahnda;Swahili;English;Spanish;Amharic;German;Arabic
50548,Lahnda;English;Spanish;Marathi;Vietnamese;Amharic
50549,English;Spanish
50551,Lahnda;Turkish;Chinese;Spanish;Hindi;Logu
50552,Lahnda;English;Vietnamese;Logu;Amharic
50553,Japanese;Somali;Chinese;Kotlin;Scala
50554,Lahnda;Swahili;English;Spanish;Hindi;Amharic;German
50555,Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Marathi;Amharic;And;Arabic
50556,Urdu;Lahnda;Japanese;English;Hindi;French
50557,Japanese;Somali;Clojure;Hindi
50558,Swahili;Spanish;Amharic;Arabic
50559,English;Spanish;Marathi;Hindi;Russian;Amharic;Arabic
50560,Somali;Swahili;Amharic
50561,Lahnda;English;Spanish;Marathi;Amharic
50562,Chinese;Hindi;Amharic
50564,Chinese;Spanish;Kotlin;Hindi
50565,Lahnda;Spanish;Hindi
50566,English;Spanish;Vietnamese
50567,English;Spanish;Marathi;Amharic
50568,English;Chinese;Spanish;Marathi;Amharic
50569,Urdu;Japanese;Chinese;Marathi;And
50570,Vietnamese
50571,Lahnda;English;Spanish;Kotlin;Hindi;Amharic;And
50572,Lahnda;Somali;Swahili;Spanish;Hindi;German
50573,Chinese
50574,Lahnda;Swahili;Hindi;Amharic
50575,Lahnda;Swahili;English;Spanish;Amharic
50576,Japanese;Somali;English;Chinese;Spanish;Marathi;Amharic
50577,Lahnda;Japanese;Swahili;English;Spanish;Marathi;Hindi;Amharic
50578,Lahnda;English;Chinese;Spanish;Vietnamese;Amharic;French
50579,Chinese;Kotlin;Amharic
50580,Urdu;Lahnda;Japanese;Turkish;English;Chinese;Spanish;Hindi;Amharic
50581,Japanese;Swahili;English;Spanish;Amharic;And
50582,Lahnda;English;Chinese;Amharic
50583,Swahili;English;Spanish;Marathi;Amharic
50584,Lahnda;Japanese;English;Marathi
50585,Lahnda;English;Chinese;Spanish;Kotlin;Hindi;German
50586,Chinese;Amharic
50587,Lahnda;Swahili;Turkish;English;Chinese;Spanish;Amharic
50588,Clojure
50589,Lahnda;Clojure;Turkish;Spanish;Vietnamese
50590,English;Chinese;Spanish;Kotlin;Japanese;Marathi;Hindi;Russian;Vietnamese;Amharic;And;German
50591,English;Spanish;Vietnamese
50592,English;Spanish;Marathi
50593,Urdu;Japanese;Somali;English;Chinese;Spanish;Kotlin;Marathi;Amharic;German
50594,Lahnda;Swahili;English;Spanish;Marathi;Amharic
50595,Swahili;Arabic
50596,Chinese;Spanish
50597,Hindi
50598,Lahnda;Japanese;Somali;English;Spanish;Hindi;Amharic
50599,Lahnda;English;Spanish;German
50600,English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
50601,Lahnda;Somali;Swahili;Telugu;Chinese;Hindi;Vietnamese;Arabic;French
50602,English;Marathi
50603,Swahili;Japanese;Hindi;And
50604,Chinese;Spanish;Marathi;Amharic
50605,Chinese
50606,Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
50607,English;Spanish;Marathi;Hindi;Amharic;Arabic
50608,Swahili;English;Chinese;Spanish;Amharic;French
50609,Urdu;Lahnda;Japanese;Somali
50610,Urdu;Lahnda;Turkish;English;Chinese;Hindi;Logu;Scala;Amharic;German
50611,Swahili;English;Spanish;Marathi;Amharic
50612,Thart;English;Chinese;Spanish;Kotlin;Hindi;German;French
50613,Lahnda;Swahili;English;Spanish;French
50614,English;Chinese;Spanish;Amharic
50615,Swahili;Chinese;Spanish;German
50616,Spanish;German
50617,Japanese;English
50618,Chinese;Arabic;French
50619,Lahnda;English;Spanish
50620,Urdu;Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi
50621,Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Hindi;Amharic
50622,Somali;Swahili
50623,Chinese;Hindi;Amharic
50624,Chinese;Japanese;And
50625,Spanish;Hindi
50626,English;Chinese
50627,Lahnda;Somali;English;Chinese;Spanish;Kotlin;Amharic;German
50628,Swahili;English;Spanish;Amharic;German
50629,Swahili;English;Spanish;Amharic;German
50630,Urdu;Japanese;English;Chinese;Spanish;Marathi;Hindi
50631,Hindi;Russian;Arabic
50632,Chinese;Hindi;Russian;Amharic
50633,Lahnda;English;Chinese;Hindi;Bow
50635,Lahnda;Somali;English;Chinese;Spanish;Hindi;Vietnamese
50636,Swahili;English;Spanish;Marathi;Amharic
50637,English;Russian;Amharic
50638,Lahnda;Hindi;Amharic
50639,Clojure;Turkish;Spanish;Hindi;Logu
50640,English;Spanish;Hindi;Amharic;Arabic
50641,English;Chinese
50642,Chinese;Amharic
50643,Marathi
50644,Lahnda;Swahili;English;Spanish
50645,Lahnda;Chinese;Spanish;Kotlin;Marathi;Amharic
50646,English;Spanish;Marathi;Hindi
50647,English;Spanish;German
50648,Lahnda;English;Spanish
50649,English;Spanish;Vietnamese;Amharic
50650,Somali;French
50651,English;Chinese;Spanish;Amharic;German
50652,Japanese;Swahili;English;Spanish;Amharic
50653,Lahnda;Somali;English;Spanish;Hindi;Korean
50654,Swahili;English;Chinese
50655,English;Spanish;Hindi
50656,Lahnda;Japanese;Somali;Chawl;Erlang;Turkish;English;Chinese;Spanish;Kotlin;Japanese;Marathi;Hindi;Scala;Amharic;And;German
50657,Lahnda;English;Chinese;Spanish;Hindi;Amharic
50658,Japanese;Thart;English;Chinese;Spanish;Marathi;Hindi;Amharic
50659,Urdu;Japanese;Somali;Chinese;Kotlin;Hindi
50660,Lahnda;Japanese;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
50661,Swahili;English;Spanish;Marathi;Amharic;German
50662,English;Chinese;Spanish
50663,Lahnda;Japanese;Somali;English;Spanish;Marathi;Hindi
50664,Japanese;Somali;Swahili;Chinese;Marathi;Amharic
50666,Swahili;English;Spanish;Amharic;German
50667,English;Chinese;Spanish
50668,English;Spanish;Marathi;Amharic;German
50669,Lahnda;English;Hindi;Vietnamese;Amharic
50670,Thart;English;Chinese;Spanish;Hindi
50671,Lahnda;Somali;Spanish;Hindi
50672,Urdu;Japanese;Somali;English;Spanish;Marathi
50673,Chinese;Spanish;Hindi
50674,Swahili;Amharic;French
50675,Lahnda;English;Spanish
50676,Japanese;And
50677,Lahnda;Turkish;English;Chinese;Spanish;Marathi;Amharic
50678,Japanese;English;Chinese;Kotlin;Amharic;French
50679,Swahili;English;Spanish;Hindi;Amharic
50680,Chinese;Kotlin
50681,Swahili;English;Spanish;Marathi;Amharic
50682,Swahili;English;Chinese;Spanish;Scala;Amharic
50683,Chawl;English;Spanish;French
50684,Lahnda;Chinese;Hindi;Scala;Amharic
50686,English;Spanish;Marathi
50687,Japanese;Chinese
50688,Somali;English;Spanish;Hindi
50689,Swahili;English;Spanish;Marathi;Amharic
50690,Swahili;English;Chinese;Spanish;Hindi;Amharic;And;French
50691,Swahili;English;Chinese;Spanish;Amharic;And;German
50692,Lahnda;English;Chinese;Spanish;Amharic
50693,Urdu;Lahnda;Japanese;English;Spanish;Marathi;Amharic
50694,Lahnda;Turkish;Spanish;Hindi;Amharic;German
50696,English;Spanish
50697,Urdu;Lahnda;Japanese;Somali;Swahili;English;Chinese;Spanish;Marathi;Hindi;Amharic
50698,Japanese;Somali;Swahili;Clojure;Telugu;Chinese;Logu
50700,Lahnda;English;Chinese;Spanish;Amharic
50701,Chinese;Spanish;Marathi;Amharic
50702,Japanese;Somali;Swahili;English;Chinese;Hindi;Amharic
50703,Lahnda;Japanese;Somali;English;Chinese;Marathi;Hindi;Amharic
50704,Lahnda;Swahili;English;Spanish;German
50705,Chinese;Amharic
50706,Lahnda;Japanese;Somali;Spanish;Marathi
50707,Japanese;English;Chinese;Hindi
50708,Swahili;Spanish;Hindi;Amharic;German
50709,Japanese;And
50710,Lahnda;Somali;Swahili;Turkish;English;Hindi;Amharic;Arabic
50711,Japanese;Somali;Swahili;English;Chinese;Spanish;Japanese;Amharic
50712,And
50713,English;Spanish;Marathi;Amharic
50714,Lahnda;English;Chinese;Spanish;Hindi;Vietnamese;Amharic
50715,Japanese;English;Chinese;Spanish;Hindi
50716,Hindi;Amharic;Arabic
50717,Turkish;English;Spanish;Marathi;Hindi;Amharic
50718,English;Chinese;Spanish;Marathi;Amharic;German;Korean
50719,Lahnda;Swahili;English;Chinese;Spanish;Marathi;Amharic;German
50720,Swahili;Spanish;Amharic;French
50721,Arabic
50722,Somali;Spanish;Korean
50723,Lahnda;Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic;French
50724,English;Chinese;Spanish;Marathi
50725,Lahnda;Japanese;Japanese;And
50727,Lahnda;Japanese;Somali;English;Spanish;Hindi;French
50728,Lahnda;Japanese;Somali;Hindi;French
50729,English;Chinese;Spanish;Amharic;German
50730,Lahnda;Turkish;Chinese;Spanish;Hindi;Logu;Amharic
50731,Lahnda;Japanese;Somali;Swahili;English;Spanish
50732,Somali;Swahili;English;Spanish;Marathi;Amharic;And;German
50733,Chinese;Kotlin
50734,Chinese;Spanish;Marathi;Amharic
50735,Lahnda;Swahili;English;Spanish;Hindi;Arabic
50736,English;Spanish;Marathi;French
50737,Somali;English;Chinese;Spanish;Marathi
50738,Lahnda;Japanese;Somali;Swahili;Turkish;English;Amharic;Arabic;French
50739,English;Spanish;Hindi;Amharic
50740,Chinese;Scala
50741,Lahnda;Swahili;English;Spanish;Hindi
50742,Japanese;English;Chinese;Spanish;Bow
50743,Swahili;English;Amharic
50744,Swahili;Amharic
50745,Lahnda;Swahili;French
50746,Japanese;Somali;Swahili;Thart;English;Chinese;Spanish;Marathi;Amharic;German
50747,Swahili;English;Spanish;Marathi;Amharic
50748,English;Spanish;Marathi;Amharic
50749,English;Chinese;Spanish;Amharic;German;French
50750,Turkish;English;Spanish;Marathi;Hindi;Vietnamese;Amharic;German
50751,Thart;Chinese;And
50752,Lahnda;English;Spanish;Marathi;Arabic
50753,Lahnda;Chinese;Kotlin;Amharic;And
50754,Lahnda;English;Spanish;Hindi;Amharic;German
50755,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Amharic
50756,Lahnda;Somali;Swahili;Hindi
50757,Chinese;Kotlin;Marathi
50758,Swahili;Spanish;Amharic
50759,Chinese;Hindi;Russian;French
50760,Lahnda;Hindi
50761,Urdu;Lahnda;Somali;Swahili;English;Chinese;Spanish;Marathi;Amharic;Arabic
50762,Swahili;English;Spanish;Japanese;Amharic;And;German
50763,Chinese;Hindi
50764,Chawl;Telugu;Hindi;Scala;French
50765,English;Vietnamese;Scala;Amharic
50766,Lahnda;Japanese;Somali;English;Chinese;Spanish;Marathi;Hindi;Amharic
50768,Lahnda;English;Spanish;Marathi;Amharic
50769,Chawl;English;Chinese;Spanish;German
50770,English;Spanish;Marathi;Amharic;German
50771,Lahnda;Japanese;Somali;Spanish;Hindi
50772,Lahnda;Chinese;Spanish;Kotlin;Hindi;Logu;French
50773,English;Spanish;Hindi;Amharic
50774,Hindi
50775,Lahnda;Swahili;English;Spanish;Amharic;German
50776,Lahnda;English;Chinese;Spanish;Marathi;Hindi;Vietnamese;Amharic
50777,Japanese;Somali;Swahili;Chinese;Hindi;Amharic
50779,Japanese;English;Chinese;Spanish;Marathi;Amharic;And
50780,Lahnda;English;Spanish;Marathi;Vietnamese;Amharic
50781,English;Spanish;Marathi;Amharic
50782,Japanese;Somali;English;Spanish;Korean
50783,Swahili;Chinese;Spanish;Amharic
50784,Lahnda;English;Spanish;Vietnamese;Amharic;French
50785,English;Spanish;Amharic;German
50786,English;Spanish;Amharic
50787,Lahnda;Swahili;English;Chinese;Spanish;Hindi;Russian;Amharic
50788,English;Spanish;Marathi;Amharic
50789,Swahili;English;Chinese;Spanish;Amharic
50790,English;Spanish;Marathi;Amharic
50791,Spanish;Hindi;Russian;German
50792,Japanese;Somali;English;Chinese;Spanish;Kotlin;Hindi;Scala;Amharic
50793,Lahnda;Swahili;Spanish;German;French
50794,English;Spanish;Marathi;German
50796,Swahili;Chinese;Hindi;French
50797,Japanese;Somali;English;Chinese;Spanish;Hindi;Amharic;German;Arabic
50798,Swahili;Spanish;Amharic;French
50799,Japanese;Spanish;Marathi
50800,Somali;Chinese
50801,Spanish;And
50802,Lahnda;Japanese;Swahili;English;Chinese;Spanish;Hindi;Amharic;German
50803,Swahili;Chinese;Hindi;French
50804,Japanese;Swahili;Chinese;Spanish;Kotlin;Japanese;Hindi;Amharic;And;Arabic
50805,Urdu;Lahnda;Japanese;Somali;Turkish;English;Chinese;Spanish;Marathi;Amharic
50806,Chinese;Amharic
50807,Swahili;English;Spanish;Hindi;Amharic;German
50808,Somali;Swahili;Amharic
